,psi,psi,psi,psi,psi,kg,N,C,C,C,C,,s
P_INJECTOR,P_COMB_CHMBR,P_N2O_FLOW,P_N2_FLOW,P_RUN_TANK,L_RUN_TANK,L_THRUST,T_RUN_TANK,T_INJECTOR,T_COMB_CHMBR,T_POST_COMB,timestamp,seconds
8.0,-25.8,445.8,696.7,707.6,-0.3,-16.5,22.1,10.3,21.9,-273.1,2025-02-08 11:30:38.369928,2651.001705
8.4,-25.4,444.9,696.9,707.4,-0.1,-10.5,20.7,8.8,20.8,-273.1,2025-02-08 11:30:38.372545,2651.004322
9.2,-25.7,444.9,696.6,706.7,0.3,-13.9,20.4,9.8,22.9,-273.1,2025-02-08 11:30:38.374341,2651.006118
9.6,-26.6,445.0,696.8,706.5,0.5,-15.7,20.8,9.5,22.1,-273.1,2025-02-08 11:30:38.376820,2651.008597
8.9,-24.7,445.3,695.4,706.1,0.7,-11.4,22.1,8.9,22.3,-273.1,2025-02-08 11:30:38.378635,2651.010412
10.0,-25.6,444.1,695.1,706.3,0.6,-15.2,21.1,9.8,21.8,-273.1,2025-02-08 11:30:38.381155,2651.012932
9.1,-26.0,444.2,694.9,706.1,0.6,-14.0,20.7,9.6,21.6,-273.1,2025-02-08 11:30:38.382812,2651.014589
7.6,-25.2,444.7,694.6,705.4,0.4,-17.9,20.7,8.6,22.0,-273.1,2025-02-08 11:30:38.385235,2651.017012
10.0,-26.6,445.4,695.4,706.4,0.3,-22.1,22.2,9.5,21.7,-273.1,2025-02-08 11:30:38.387591,2651.019368
10.2,-25.9,444.9,694.9,705.8,0.1,-11.8,21.1,9.8,22.0,-273.1,2025-02-08 11:30:38.389236,2651.021013
8.9,-25.7,445.4,694.2,705.3,0.0,-14.3,20.4,9.5,22.6,-273.1,2025-02-08 11:30:38.391842,2651.023619
8.5,-25.6,446.5,694.5,705.7,0.0,-17.6,20.3,10.0,21.7,-273.1,2025-02-08 11:30:38.393397,2651.025174
9.6,-26.1,445.9,693.9,704.9,-0.1,-20.4,20.8,9.3,21.7,-273.1,2025-02-08 11:30:38.396592,2651.028369
8.6,-25.9,445.8,693.9,705.2,-0.1,-17.6,21.5,9.5,21.1,-273.1,2025-02-08 11:30:38.398245,2651.030022
10.3,-26.6,445.9,693.1,704.5,0.0,-16.6,21.8,9.7,22.4,-273.1,2025-02-08 11:30:38.400857,2651.032634
9.5,-26.4,446.1,694.4,705.2,0.1,-17.4,21.2,10.0,22.7,-273.1,2025-02-08 11:30:38.402496,2651.034273
10.9,-25.6,444.7,694.1,704.3,0.2,-12.3,22.2,8.8,22.3,-273.1,2025-02-08 11:30:38.405062,2651.036839
12.0,-25.9,445.2,693.7,704.3,0.3,-18.9,22.2,9.9,21.8,-273.1,2025-02-08 11:30:38.406789,2651.038566
11.1,-25.3,445.7,693.2,703.8,0.3,-17.4,20.7,10.5,22.6,-273.1,2025-02-08 11:30:38.409484,2651.041261
9.2,-27.0,445.2,693.2,703.7,0.4,-17.4,21.1,10.3,21.8,-273.1,2025-02-08 11:30:38.411110,2651.042887
9.5,-26.6,447.0,692.6,703.4,0.5,-18.5,21.1,9.7,21.3,-273.1,2025-02-08 11:30:38.413722,2651.045499
8.9,-25.7,443.8,692.5,703.2,0.5,-16.8,20.9,10.4,22.1,-273.1,2025-02-08 11:30:38.415355,2651.047132
8.4,-25.6,445.8,693.4,703.0,0.4,-14.8,21.3,10.3,22.2,-273.1,2025-02-08 11:30:38.417369,2651.049146
12.1,-27.1,445.8,692.8,702.7,0.3,-16.4,20.2,9.2,21.6,-273.1,2025-02-08 11:30:38.420254,2651.052031
11.1,-26.6,444.4,692.6,702.8,0.1,-18.5,20.7,8.7,23.3,-273.1,2025-02-08 11:30:38.422692,2651.054469
12.1,-25.0,446.7,692.0,702.7,0.0,-15.1,20.6,10.3,21.9,-273.1,2025-02-08 11:30:38.424377,2651.056154
12.3,-25.8,445.9,692.0,701.7,-0.2,-19.8,20.7,9.9,22.7,-273.1,2025-02-08 11:30:38.427046,2651.058823
8.4,-25.1,445.6,692.2,702.4,-0.1,-17.7,22.6,9.9,20.8,-273.1,2025-02-08 11:30:38.428615,2651.060392
9.6,-25.7,445.3,691.7,701.4,-0.1,-22.6,22.2,8.0,21.3,-273.1,2025-02-08 11:30:38.430884,2651.062661
11.3,-25.7,445.8,691.4,701.5,-0.1,-21.7,21.5,9.9,22.2,-273.1,2025-02-08 11:30:38.433525,2651.065302
8.0,-25.8,445.8,691.4,701.5,-0.1,-18.3,20.8,9.2,22.8,-273.1,2025-02-08 11:30:38.435057,2651.066834
10.8,-25.3,445.3,691.3,700.8,0.0,-12.7,20.4,10.9,20.8,-273.1,2025-02-08 11:30:38.437501,2651.069278
12.0,-26.1,444.6,690.9,700.6,0.1,-18.0,21.5,9.5,22.1,-273.1,2025-02-08 11:30:38.439816,2651.071593
11.6,-26.1,446.2,691.8,701.0,0.2,-21.1,21.1,9.4,21.6,-273.1,2025-02-08 11:30:38.441385,2651.073162
12.7,-26.1,446.5,690.6,700.6,0.2,-15.1,20.8,10.7,22.6,-273.1,2025-02-08 11:30:38.444344,2651.076121
10.7,-26.1,445.1,691.5,700.5,0.3,-20.8,22.2,10.3,22.6,-273.1,2025-02-08 11:30:38.446715,2651.078492
11.9,-24.9,445.1,690.7,700.0,0.3,-15.4,21.1,10.7,21.5,-273.1,2025-02-08 11:30:38.448443,2651.08022
13.9,-25.4,445.5,690.5,699.8,0.3,-21.3,21.1,9.7,22.2,-273.1,2025-02-08 11:30:38.451017,2651.082794
8.9,-26.4,445.3,689.7,699.6,0.4,-19.9,21.3,9.1,22.1,-273.1,2025-02-08 11:30:38.452638,2651.084415
12.2,-26.4,445.3,690.1,699.6,0.2,-10.9,20.2,10.3,21.6,-273.1,2025-02-08 11:30:38.455186,2651.086963
13.3,-25.4,446.5,690.1,699.3,0.1,-20.8,21.3,10.0,21.5,-273.1,2025-02-08 11:30:38.457157,2651.088934
11.6,-25.9,446.4,689.2,699.1,0.1,-14.0,21.0,9.9,22.2,-273.1,2025-02-08 11:30:38.459526,2651.091303
13.6,-24.8,445.6,689.2,699.0,0.0,-14.9,20.6,9.9,22.0,-273.1,2025-02-08 11:30:38.461355,2651.093132
11.9,-25.4,446.7,689.8,699.0,-0.1,-16.2,21.5,8.3,21.5,-273.1,2025-02-08 11:30:38.463900,2651.095677
12.6,-25.7,445.4,690.0,699.2,-0.1,-17.0,22.3,10.2,22.6,-273.1,2025-02-08 11:30:38.465380,2651.097157
13.6,-24.6,445.8,688.2,697.5,-0.0,-17.0,20.6,9.2,21.1,-273.1,2025-02-08 11:30:38.468542,2651.100319
12.0,-25.4,444.0,688.3,697.0,-0.0,-14.0,20.7,9.9,21.7,-273.1,2025-02-08 11:30:38.470342,2651.102119
11.2,-26.0,445.1,688.7,697.2,0.0,-14.8,21.3,10.6,21.5,-273.1,2025-02-08 11:30:38.472808,2651.104585
12.6,-26.1,443.2,688.5,697.2,0.1,-17.4,20.4,9.9,21.8,-273.1,2025-02-08 11:30:38.474529,2651.106306
12.3,-25.7,445.5,687.8,697.3,0.3,-23.8,21.5,9.6,20.5,-273.1,2025-02-08 11:30:38.477121,2651.108898
10.7,-26.5,444.5,687.6,697.0,0.3,-16.4,21.5,9.5,21.4,-273.1,2025-02-08 11:30:38.478822,2651.110599
11.8,-24.6,445.3,687.1,696.4,0.3,-15.1,22.2,8.4,22.7,-273.1,2025-02-08 11:30:38.481137,2651.112914
14.5,-25.9,444.9,687.2,696.1,0.3,-16.0,20.7,9.5,21.9,-273.1,2025-02-08 11:30:38.483597,2651.115374
16.3,-26.3,444.7,687.4,695.9,0.2,-16.0,21.6,9.5,21.7,-273.1,2025-02-08 11:30:38.485268,2651.117045
20.4,-23.6,445.1,686.8,695.9,0.3,-20.8,21.0,9.2,21.5,-273.1,2025-02-08 11:30:38.487825,2651.119602
18.2,-25.8,446.9,686.5,696.0,0.2,-19.2,20.7,9.5,20.8,-273.1,2025-02-08 11:30:38.489373,2651.12115
18.3,-25.4,445.5,687.3,695.8,0.1,-14.0,21.7,10.7,23.8,-273.1,2025-02-08 11:30:38.492586,2651.124363
17.3,-25.9,445.6,686.8,695.6,-0.0,-17.9,22.1,9.2,21.4,-273.1,2025-02-08 11:30:38.494304,2651.126081
20.3,-24.4,445.4,686.1,695.1,-0.2,-21.8,21.5,9.5,22.0,-273.1,2025-02-08 11:30:38.496534,2651.128311
22.4,-23.7,444.3,686.6,695.4,-0.2,-20.2,21.8,9.2,22.2,-273.1,2025-02-08 11:30:38.498965,2651.130742
24.9,-21.2,445.9,685.6,695.1,-0.1,-19.6,20.8,9.9,22.1,-273.1,2025-02-08 11:30:38.500678,2651.132455
27.0,-14.9,444.5,685.9,695.0,-0.1,-19.6,20.7,10.3,22.5,-273.1,2025-02-08 11:30:38.503018,2651.134795
34.9,-5.5,445.2,686.2,694.9,-0.2,-17.3,21.8,11.1,21.3,-273.1,2025-02-08 11:30:38.505139,2651.136916
34.4,8.6,445.6,685.3,694.5,-0.1,-14.6,21.7,11.1,21.8,-273.1,2025-02-08 11:30:38.507544,2651.139321
37.5,19.5,445.0,685.9,694.3,-0.0,126.7,20.9,9.7,21.9,-273.1,2025-02-08 11:30:38.509281,2651.141058
39.8,27.3,444.6,685.7,694.3,0.2,256.5,21.1,9.9,22.1,-273.1,2025-02-08 11:30:38.511822,2651.143599
38.6,33.2,444.2,685.6,694.2,0.1,139.3,21.4,9.9,21.8,-273.1,2025-02-08 11:30:38.513380,2651.145157
38.1,38.8,445.1,685.6,694.3,0.1,142.4,20.6,8.9,20.2,-273.1,2025-02-08 11:30:38.516280,2651.148057
50.9,41.0,444.9,686.4,693.5,0.2,213.6,20.3,10.7,22.9,-273.1,2025-02-08 11:30:38.518770,2651.150547
53.5,36.6,444.8,685.8,693.6,0.3,248.4,21.0,9.5,21.5,-273.1,2025-02-08 11:30:38.520408,2651.152185
62.8,32.4,444.7,685.1,693.6,0.2,54.9,21.0,10.2,22.5,-273.1,2025-02-08 11:30:38.523021,2651.154798
68.6,21.7,443.9,685.5,693.7,0.2,68.8,20.3,10.7,21.8,-273.1,2025-02-08 11:30:38.524592,2651.156369
72.7,16.4,445.6,684.9,692.9,0.1,87.2,20.5,9.8,22.1,-273.1,2025-02-08 11:30:38.526842,2651.158619
81.2,16.3,445.9,684.8,692.7,0.1,99.1,21.4,11.8,22.6,-273.1,2025-02-08 11:30:38.528985,2651.160762
87.8,13.6,445.1,684.8,692.7,-0.0,48.3,20.5,8.8,21.9,-273.1,2025-02-08 11:30:38.531538,2651.163315
94.4,9.9,445.4,684.2,692.5,-0.1,31.2,20.9,10.3,22.3,-273.1,2025-02-08 11:30:38.533299,2651.165076
103.6,8.6,445.6,684.5,692.4,-0.0,30.2,20.7,8.6,22.1,-273.1,2025-02-08 11:30:38.535807,2651.167584
110.7,6.5,445.0,685.1,692.7,-0.1,36.5,21.6,10.0,22.3,-273.1,2025-02-08 11:30:38.537364,2651.169141
115.0,3.0,444.4,684.1,692.1,-0.1,29.4,21.7,10.1,22.4,-273.1,2025-02-08 11:30:38.540660,2651.172437
122.5,1.6,444.8,684.5,692.6,0.0,10.0,20.4,10.5,22.4,-273.1,2025-02-08 11:30:38.542222,2651.173999
130.8,0.0,445.1,684.3,692.4,0.1,-6.2,20.5,10.3,22.3,-273.1,2025-02-08 11:30:38.544803,2651.17658
142.3,-3.5,444.9,684.0,691.7,0.1,-8.0,21.5,9.3,21.5,-273.1,2025-02-08 11:30:38.546611,2651.178388
153.8,-6.4,445.3,684.1,692.1,0.2,-2.4,21.1,9.9,21.5,-273.1,2025-02-08 11:30:38.549057,2651.180834
158.1,-9.6,445.0,684.1,692.1,0.2,7.8,21.4,10.3,21.5,-273.1,2025-02-08 11:30:38.550805,2651.182582
167.8,-7.9,445.2,684.5,692.5,0.3,9.7,21.0,11.1,22.3,-273.1,2025-02-08 11:30:38.553223,2651.185
175.5,-3.2,445.9,684.5,692.5,0.3,7.9,20.3,8.9,22.0,-273.1,2025-02-08 11:30:38.555120,2651.186897
184.2,0.9,445.1,685.3,692.5,0.2,15.4,20.0,11.4,22.4,-273.1,2025-02-08 11:30:38.557669,2651.189446
192.5,5.3,446.6,684.5,691.7,0.3,22.5,20.3,8.8,21.8,-273.1,2025-02-08 11:30:38.559363,2651.19114
193.8,6.3,444.9,684.3,692.0,0.2,31.2,20.9,10.1,21.8,-273.1,2025-02-08 11:30:38.561908,2651.193685
203.1,11.7,444.4,684.1,691.9,0.2,43.1,21.2,10.2,22.2,-273.1,2025-02-08 11:30:38.564480,2651.196257
205.4,21.0,445.6,683.9,692.1,0.1,57.6,20.1,10.0,22.6,-273.1,2025-02-08 11:30:38.566426,2651.198203
213.4,33.2,446.5,684.9,692.3,0.0,117.3,21.5,10.6,21.8,-273.1,2025-02-08 11:30:38.568860,2651.200637
217.4,53.3,445.4,683.9,691.6,-0.2,274.0,21.9,9.7,21.8,-273.1,2025-02-08 11:30:38.570582,2651.202359
219.2,83.8,445.1,683.5,691.9,-0.2,365.5,21.8,9.2,21.1,-273.1,2025-02-08 11:30:38.573170,2651.204947
221.3,110.1,446.3,684.2,691.2,-0.1,345.3,21.9,10.6,21.9,-273.1,2025-02-08 11:30:38.574798,2651.206575
218.4,123.6,445.4,683.6,691.8,-0.1,347.8,22.2,11.0,21.8,-273.1,2025-02-08 11:30:38.577494,2651.209271
218.8,132.9,446.0,682.9,691.4,-0.2,292.9,21.0,10.1,21.9,-273.1,2025-02-08 11:30:38.579045,2651.210822
244.3,135.3,446.4,683.1,690.0,0.2,233.9,20.3,9.4,22.0,-273.1,2025-02-08 11:30:38.581499,2651.213276
264.9,115.1,444.4,682.4,690.5,0.3,210.2,21.4,9.3,22.6,-273.1,2025-02-08 11:30:38.583872,2651.215649
267.4,85.5,444.5,683.0,690.9,0.3,183.7,21.3,10.4,21.6,-273.1,2025-02-08 11:30:38.585389,2651.217166
273.7,62.7,444.2,683.5,690.3,0.3,198.3,21.3,11.7,22.2,-273.1,2025-02-08 11:30:38.588550,2651.220327
273.4,49.6,445.7,682.5,690.0,0.3,169.3,21.2,10.9,22.0,-273.1,2025-02-08 11:30:38.590320,2651.222097
257.5,50.1,445.4,682.7,690.0,0.1,104.9,20.4,9.5,22.8,-273.1,2025-02-08 11:30:38.592804,2651.224581
254.0,51.2,445.4,683.2,690.1,0.3,127.1,22.4,8.9,21.3,-273.1,2025-02-08 11:30:38.594580,2651.226357
243.4,54.0,444.5,683.1,690.1,0.4,104.4,21.2,10.1,22.3,-273.1,2025-02-08 11:30:38.597110,2651.228887
233.0,60.5,445.2,683.0,689.2,0.0,72.7,20.8,8.7,22.2,-273.1,2025-02-08 11:30:38.598830,2651.230607
226.8,68.3,444.9,682.7,689.9,0.5,71.4,21.5,9.4,22.5,-273.1,2025-02-08 11:30:38.601245,2651.233022
219.0,87.5,447.2,681.8,689.7,0.1,131.4,21.0,11.0,21.5,-273.1,2025-02-08 11:30:38.603629,2651.235406
213.5,108.9,445.5,682.1,689.5,0.4,179.7,21.1,10.3,22.6,-273.1,2025-02-08 11:30:38.605200,2651.236977
210.3,142.4,446.6,682.2,689.5,0.2,245.4,21.8,9.2,21.5,-273.1,2025-02-08 11:30:38.607921,2651.239698
206.8,185.1,447.3,682.4,689.3,-0.2,400.3,21.1,10.3,21.1,-273.1,2025-02-08 11:30:38.609372,2651.241149
204.5,226.2,444.7,681.8,689.0,-0.1,393.8,20.1,10.3,22.5,-273.1,2025-02-08 11:30:38.612583,2651.24436
204.0,263.1,445.7,682.7,688.9,0.2,410.5,19.8,9.9,21.7,-273.1,2025-02-08 11:30:38.614292,2651.246069
209.9,267.6,445.4,681.1,688.6,0.1,361.0,20.4,10.3,22.5,-273.1,2025-02-08 11:30:38.616851,2651.248628
276.9,190.0,445.8,682.1,689.2,0.1,341.9,20.7,9.9,22.0,-273.1,2025-02-08 11:30:38.618612,2651.250389
311.5,123.9,445.4,681.0,688.7,-0.1,303.0,21.6,11.6,22.0,-273.1,2025-02-08 11:30:38.621192,2651.252969
278.9,91.3,445.0,682.2,688.2,0.2,272.4,20.6,9.9,21.5,-273.1,2025-02-08 11:30:38.622801,2651.254578
266.2,75.6,445.9,681.8,688.0,0.1,243.2,23.1,9.5,22.4,-273.1,2025-02-08 11:30:38.625133,2651.25691
256.3,65.1,444.2,681.0,688.4,0.0,191.7,21.4,9.9,20.9,-273.1,2025-02-08 11:30:38.627568,2651.259345
262.4,58.4,445.9,681.6,687.9,0.2,159.5,20.8,9.5,21.9,-273.1,2025-02-08 11:30:38.629240,2651.261017
252.0,50.0,444.9,680.2,687.2,0.2,142.9,21.4,10.4,21.9,-273.1,2025-02-08 11:30:38.631851,2651.263628
237.2,44.7,445.4,680.3,687.0,0.2,146.1,21.9,9.9,21.4,-273.1,2025-02-08 11:30:38.633389,2651.265166
227.8,39.3,444.8,680.2,687.0,0.2,105.3,20.6,10.0,22.8,-273.1,2025-02-08 11:30:38.636427,2651.268204
218.5,34.1,446.4,679.8,686.8,0.2,61.1,21.0,9.5,21.8,-273.1,2025-02-08 11:30:38.638521,2651.270298
187.8,32.3,446.4,680.2,686.7,0.2,27.7,21.1,9.9,22.3,-273.1,2025-02-08 11:30:38.640927,2651.272704
171.4,50.9,443.2,679.7,687.0,0.1,36.5,21.0,8.7,21.4,-273.1,2025-02-08 11:30:38.642507,2651.274284
158.7,57.1,444.4,679.9,686.3,0.3,55.1,21.2,10.0,21.8,-273.1,2025-02-08 11:30:38.645179,2651.276956
150.9,69.0,443.5,679.9,685.9,0.1,55.7,20.0,9.9,21.2,-273.1,2025-02-08 11:30:38.646797,2651.278574
149.1,87.3,445.2,679.8,686.2,-0.2,70.1,20.7,10.1,21.8,-273.1,2025-02-08 11:30:38.649229,2651.281006
152.7,110.2,446.6,679.4,686.0,-0.1,112.7,21.2,9.9,21.5,-273.1,2025-02-08 11:30:38.651635,2651.283412
152.4,135.2,445.5,679.7,685.9,-0.2,163.8,21.8,11.7,22.0,-273.1,2025-02-08 11:30:38.653194,2651.284971
148.8,165.8,445.6,680.2,686.0,0.0,252.4,20.4,9.2,21.1,-273.1,2025-02-08 11:30:38.655822,2651.287599
155.4,190.3,444.6,679.6,685.8,-0.1,322.2,21.7,9.1,22.2,-273.1,2025-02-08 11:30:38.657404,2651.289181
158.2,209.9,444.8,680.1,685.8,0.0,319.0,21.1,7.6,21.8,-273.1,2025-02-08 11:30:38.660373,2651.29215
175.2,189.9,445.8,678.8,686.0,0.1,227.3,20.7,10.8,21.2,-273.1,2025-02-08 11:30:38.662704,2651.294481
196.2,137.1,445.6,679.3,685.5,0.2,216.6,21.5,9.7,21.8,-273.1,2025-02-08 11:30:38.664372,2651.296149
210.1,97.0,444.0,678.6,685.7,0.4,146.9,20.8,9.9,22.3,-273.1,2025-02-08 11:30:38.666946,2651.298723
216.9,68.3,443.5,679.4,685.6,0.1,129.3,21.8,9.5,20.3,-273.1,2025-02-08 11:30:38.668613,2651.30039
210.3,53.3,443.9,679.0,685.5,0.4,141.1,22.0,7.1,21.8,-273.1,2025-02-08 11:30:38.670824,2651.302601
202.4,61.1,444.2,678.8,685.2,0.2,154.4,21.1,10.0,21.9,-273.1,2025-02-08 11:30:38.673150,2651.304927
198.3,59.1,445.6,679.1,685.2,0.2,163.4,21.0,9.6,22.5,-273.1,2025-02-08 11:30:38.675574,2651.307351
188.8,50.1,445.6,678.4,684.9,0.1,119.6,20.0,9.7,22.1,-273.1,2025-02-08 11:30:38.677207,2651.308984
180.9,45.0,444.6,679.4,685.0,0.3,79.5,20.8,9.1,22.2,-273.1,2025-02-08 11:30:38.679843,2651.31162
165.9,40.0,445.8,678.8,685.0,0.1,82.6,21.5,9.7,22.2,-273.1,2025-02-08 11:30:38.681382,2651.313159
160.6,47.8,444.1,679.2,684.9,-0.2,90.6,21.9,10.8,21.8,-273.1,2025-02-08 11:30:38.684553,2651.31633
150.4,58.4,444.5,679.4,684.7,-0.1,85.4,20.4,10.2,22.6,-273.1,2025-02-08 11:30:38.686298,2651.318075
147.6,65.1,446.7,677.8,684.7,0.1,72.0,21.1,9.7,22.2,-273.1,2025-02-08 11:30:38.688793,2651.32057
145.6,67.3,444.6,678.4,684.8,-0.1,64.6,20.4,9.2,21.8,-273.1,2025-02-08 11:30:38.690552,2651.322329
148.6,76.0,445.0,678.6,684.7,-0.1,84.2,20.5,9.7,21.6,-273.1,2025-02-08 11:30:38.693064,2651.324841
153.3,84.0,445.1,678.7,684.3,-0.1,100.6,20.7,9.1,21.8,-273.1,2025-02-08 11:30:38.694774,2651.326551
150.0,95.6,444.0,679.1,684.0,-0.1,101.6,21.4,10.1,21.6,-273.1,2025-02-08 11:30:38.697215,2651.328992
152.1,100.6,447.0,677.1,684.2,-0.1,95.6,20.7,11.4,21.7,-273.1,2025-02-08 11:30:38.699102,2651.330879
151.6,108.5,444.2,677.8,683.6,0.0,110.6,19.9,9.5,22.0,-273.1,2025-02-08 11:30:38.701638,2651.333415
152.0,106.9,445.0,677.8,684.1,0.0,115.8,21.0,8.6,21.5,-273.1,2025-02-08 11:30:38.703469,2651.335246
149.5,94.8,444.4,677.7,683.7,0.3,112.4,20.3,9.5,21.8,-273.1,2025-02-08 11:30:38.705917,2651.337694
149.1,98.9,446.7,677.7,684.1,0.1,126.1,21.1,9.5,22.0,-273.1,2025-02-08 11:30:38.708105,2651.339882
149.7,79.6,445.1,677.6,683.8,0.2,115.8,19.6,11.4,22.2,-273.1,2025-02-08 11:30:38.710688,2651.342465
150.8,71.2,443.5,677.9,683.5,0.1,124.5,21.3,10.1,22.1,-273.1,2025-02-08 11:30:38.712425,2651.344202
151.1,85.7,446.0,679.3,684.3,0.2,156.3,20.5,11.5,22.1,-273.1,2025-02-08 11:30:38.714983,2651.34676
149.9,102.7,445.2,678.5,684.7,-0.1,170.7,20.7,10.2,22.2,-273.1,2025-02-08 11:30:38.716668,2651.348445
152.8,116.8,445.6,679.2,684.0,0.5,180.5,21.5,10.2,22.0,-273.1,2025-02-08 11:30:38.718890,2651.350667
150.8,121.1,444.7,679.0,683.9,-0.0,181.0,21.9,11.8,22.0,-273.1,2025-02-08 11:30:38.721535,2651.353312
151.1,118.7,445.1,678.8,684.2,0.0,187.5,21.2,11.0,22.2,-273.1,2025-02-08 11:30:38.723031,2651.354808
150.6,100.9,444.9,678.1,684.2,0.1,172.2,21.0,9.0,21.5,-273.1,2025-02-08 11:30:38.725352,2651.357129
155.4,88.0,445.1,679.2,684.2,0.2,144.6,22.0,9.5,22.6,-273.1,2025-02-08 11:30:38.727831,2651.359608
158.1,72.2,445.6,678.4,683.9,0.2,119.2,21.8,10.3,22.6,-273.1,2025-02-08 11:30:38.729378,2651.361155
158.1,66.3,444.7,678.7,684.2,0.2,120.2,20.7,9.9,21.7,-273.1,2025-02-08 11:30:38.732273,2651.36405
156.7,90.0,445.1,678.9,684.1,0.2,137.3,21.1,9.5,22.1,-273.1,2025-02-08 11:30:38.734686,2651.366463
151.1,91.6,447.3,678.4,684.2,0.2,129.8,21.5,9.7,22.6,-273.1,2025-02-08 11:30:38.736412,2651.368189
150.0,101.5,445.1,678.7,684.0,0.1,133.2,20.7,9.5,21.8,-273.1,2025-02-08 11:30:38.738974,2651.370751
150.1,101.1,447.0,679.1,683.7,0.0,134.2,21.1,9.5,21.0,-273.1,2025-02-08 11:30:38.742594,2651.374371
145.6,87.2,445.5,678.9,683.4,-0.0,119.5,21.3,10.3,22.2,-273.1,2025-02-08 11:30:38.743402,2651.375179
148.8,77.8,445.9,678.1,684.0,0.0,120.6,20.7,10.8,22.6,-273.1,2025-02-08 11:30:38.744894,2651.376671
149.0,75.6,445.8,677.7,683.4,-0.0,100.6,21.1,10.0,21.8,-273.1,2025-02-08 11:30:38.747246,2651.379023
150.4,77.0,446.5,678.0,683.6,0.0,107.4,20.7,9.9,22.4,-273.1,2025-02-08 11:30:38.749358,2651.381135
147.7,73.1,445.6,677.7,683.2,0.3,100.0,21.1,10.6,22.1,-273.1,2025-02-08 11:30:38.751497,2651.383274
142.5,76.5,444.9,678.3,683.1,0.0,116.1,20.2,9.7,22.4,-273.1,2025-02-08 11:30:38.753604,2651.385381
143.0,90.7,445.3,677.5,683.2,0.2,117.7,20.9,9.8,22.6,-273.1,2025-02-08 11:30:38.756246,2651.388023
140.7,96.7,444.4,677.9,683.1,0.0,128.4,20.6,12.4,22.4,-273.1,2025-02-08 11:30:38.758498,2651.390275
138.7,91.2,444.2,677.8,683.1,0.2,103.1,20.8,9.2,23.3,-273.1,2025-02-08 11:30:38.760529,2651.392306
139.7,70.1,443.9,677.7,683.4,0.1,80.3,20.6,9.8,22.1,-273.1,2025-02-08 11:30:38.762900,2651.394677
145.2,57.7,444.8,678.2,682.6,0.3,62.4,20.5,9.5,22.3,-273.1,2025-02-08 11:30:38.765150,2651.396927
141.2,74.3,444.1,677.5,683.1,0.1,90.1,21.0,9.7,21.5,-273.1,2025-02-08 11:30:38.767091,2651.398868
141.6,70.2,444.6,677.6,682.7,0.0,89.5,21.1,9.2,22.2,-273.1,2025-02-08 11:30:38.769162,2651.400939
141.0,55.4,445.7,677.3,682.4,0.1,67.6,21.4,10.7,21.1,-273.1,2025-02-08 11:30:38.771260,2651.403037
139.4,52.8,445.8,678.0,682.6,-0.1,70.5,20.9,10.0,21.5,-273.1,2025-02-08 11:30:38.773699,2651.405476
140.1,54.1,447.2,677.2,682.4,0.2,70.1,21.8,9.9,22.2,-273.1,2025-02-08 11:30:38.775574,2651.407351
139.7,65.9,445.6,677.4,682.5,0.1,75.0,20.4,10.4,22.0,-273.1,2025-02-08 11:30:38.777829,2651.409606
136.9,56.6,444.7,677.7,682.5,0.1,69.4,21.9,9.9,21.9,-273.1,2025-02-08 11:30:38.780361,2651.412138
130.4,52.7,445.3,677.9,682.6,0.0,78.9,21.0,10.5,21.8,-273.1,2025-02-08 11:30:38.782472,2651.414249
129.0,50.5,444.5,677.2,682.6,0.3,47.1,20.1,9.0,21.3,-273.1,2025-02-08 11:30:38.784615,2651.416392
124.0,49.7,446.7,677.4,682.9,-0.2,30.3,21.0,10.2,22.0,-273.1,2025-02-08 11:30:38.786953,2651.41873
119.1,42.8,444.0,677.5,682.4,0.1,34.1,20.7,9.9,22.0,-273.1,2025-02-08 11:30:38.789056,2651.420833
119.9,38.1,446.2,677.9,681.8,0.1,52.0,21.1,9.5,23.0,-273.1,2025-02-08 11:30:38.791061,2651.422838
118.9,35.6,444.5,677.3,682.0,0.0,50.8,21.5,10.2,21.5,-273.1,2025-02-08 11:30:38.793113,2651.42489
110.7,39.5,444.7,676.9,681.7,0.0,47.1,20.4,10.2,21.2,-273.1,2025-02-08 11:30:38.795338,2651.427115
103.0,41.0,443.4,676.3,681.1,0.2,68.9,20.9,9.3,21.9,-273.1,2025-02-08 11:30:38.797717,2651.429494
109.5,39.8,446.3,676.1,681.0,0.3,59.6,21.0,9.7,22.6,-273.1,2025-02-08 11:30:38.799845,2651.431622
126.9,37.1,446.0,676.0,681.0,-0.1,62.3,21.9,9.6,21.5,-273.1,2025-02-08 11:30:38.801809,2651.433586
121.3,49.3,445.9,676.0,680.7,0.2,53.6,20.0,8.6,21.9,-273.1,2025-02-08 11:30:38.804438,2651.436215
110.7,49.8,443.8,676.4,680.8,0.1,46.8,20.7,9.4,21.8,-273.1,2025-02-08 11:30:38.806549,2651.438326
106.9,41.2,445.1,675.7,680.5,-0.1,41.5,20.3,9.3,22.3,-273.1,2025-02-08 11:30:38.808796,2651.440573
112.8,37.6,443.9,675.7,680.9,0.1,27.2,21.1,10.3,22.2,-273.1,2025-02-08 11:30:38.810762,2651.442539
